bet_id,user_id,channel,stake_amount,minutes_before_close,bets_last_7d,win_rate_last_30d,ip_risk,geo_risk,num_picks,suspicious
1841,5480.0,ios,109.27,94,3,0.1210739483002343,0,0,4,1
1842,8456.0,android,41.94,171,4,0.0638859425250355,0,0,6,1
1843,9394.0,web,126.86,15,9,0.1629593386422068,1,0,1,0
1844,7063.0,android,164.3,152,5,0.119339007651932,0,0,2,1
1845,2742.0,android,74.82,161,5,0.3925564193088309,0,0,7,1
1846,4932.0,web,87.2,113,7,0.3127824560271053,0,0,1,0
1847,8090.0,ios,37.78,51,5,0.2404521359443031,0,0,5,0
1848,3860.0,android,95.59,60,2,0.2619530704927793,0,0,5,0
1849,5487.0,android,78.33,106,7,0.3211952086544308,0,0,3,0
1850,5318.0,web,88.43,92,5,0.2395801766879602,0,0,7,1
1851,4380.0,web,133.9,178,4,0.3068776557426071,0,0,3,1
1852,8573.0,web,37.32,164,5,0.0799357421019836,0,0,3,1
1853,6666.0,ios,73.21,174,6,0.0,0,0,4,0
1854,,web,29.21,5,6,0.2082804673093584,0,0,1,0
1855,8538.0,android,61.71,35,5,0.2214520416693844,0,1,3,0
1856,7688.0,web,37.93,123,5,0.1816904275822804,0,0,7,0
1857,6273.0,ios,115.22,125,6,0.2458688533137841,0,0,3,0
1858,7914.0,ios,94.67,111,4,0.2121789678548398,0,0,4,0
1859,1874.0,web,55.55,145,7,0.5340821248838015,0,0,7,0
1860,3576.0,android,77.99,67,6,0.2652303591398251,0,0,3,0
1861,7167.0,android,22.92,88,6,0.052323696427599,0,0,6,0
1862,2321.0,ios,85.1,32,3,0.1481144014673932,1,0,1,1
1863,5208.0,web,169.64,168,6,0.1286360087910671,0,0,1,0
1864,5902.0,web,91.95,162,8,0.1590138215421174,0,1,7,0
1865,7555.0,web,116.62,15,3,0.3147803003681854,0,0,6,0
1866,1501.0,web,11.05,59,4,0.0482682127051648,0,0,4,0
1867,1604.0,web,35.72,4,6,0.0472229810104692,0,0,5,1
1868,5018.0,android,5.66,129,8,0.3226821082054601,1,0,4,0
1869,2033.0,android,56.18,168,3,0.0767280946641781,0,0,4,0
1870,3618.0,android,34.99,166,8,0.2172028480564626,0,0,1,0
1871,5997.0,ios,193.91,159,4,0.1440272914286083,0,0,4,0
1872,4364.0,web,105.32,102,3,0.210801230972483,0,1,2,0
1873,2936.0,ios,104.14,48,8,0.0823263732889385,0,0,3,0
1874,2983.0,web,62.63,73,3,0.3453160600052188,1,0,5,1
1875,6881.0,ios,67.42,22,8,0.1969232475712044,0,0,5,0
1876,5190.0,web,35.35,7,4,0.2209675548284589,0,0,7,1
1877,1395.0,web,6.92,162,9,0.1169703044347013,1,1,2,0
1878,9453.0,web,81.02,1,6,0.0088412424944876,1,0,3,0
1879,8555.0,web,90.41,173,2,0.3671107400385967,0,0,5,0
1880,1238.0,web,119.71,36,5,0.1776621068762197,0,0,1,0
1881,2914.0,android,193.09,178,5,0.0,0,0,7,0
1882,6319.0,web,39.79,79,4,0.3295570295057757,0,0,1,0
1883,8210.0,android,40.28,118,3,0.242493173220016,0,0,1,0
1884,9711.0,android,81.35,72,5,0.2409529104938763,0,0,7,0
1885,2029.0,android,61.45,110,7,0.1943296772911329,0,0,1,1
1886,8205.0,web,63.6,169,5,0.305068066268763,0,0,5,1
1887,2784.0,web,68.63,96,5,0.2176219910814649,0,0,1,0
1888,5256.0,kiosk,81.94,87,4,0.418336606939101,0,0,7,1
1889,4962.0,android,13.56,134,5,0.2671483892147628,0,0,1,0
1890,6995.0,web,76.75,38,3,0.122000812795471,1,0,7,1
1891,5394.0,android,50.38,71,5,0.2806467529207163,0,0,1,0
1892,8772.0,android,55.89,52,5,0.2877733669364118,0,0,6,0
1893,5212.0,ios,11.91,107,4,0.0566739530921964,0,0,1,0
1894,4754.0,web,7.99,50,5,0.1924588941541481,0,0,3,0
1895,4330.0,web,13.08,60,5,0.1775128921923175,1,0,1,0
1896,5960.0,android,176.91,17,3,0.1095985820673794,0,0,2,1
1897,4765.0,web,194.3,38,5,0.1330291644788637,0,0,6,1
1898,4105.0,kiosk,127.05,148,5,0.13223083380455,0,0,1,1
1899,2534.0,android,77.41,35,7,0.2116708056685418,0,0,4,0
1900,7447.0,kiosk,145.05,96,6,0.2057556232987972,0,0,7,1
1901,2780.0,android,131.54,123,4,0.2843285476087367,0,0,7,1
1902,8271.0,android,56.8,156,3,0.339689118851613,1,0,1,0
1903,8283.0,ios,124.13,33,6,0.0,1,0,7,1
1904,8054.0,ios,68.61,82,7,0.1286483659708915,0,0,5,0
1905,7948.0,kiosk,136.1,55,9,0.1399807003525805,0,0,7,1
1906,2590.0,web,147.76,170,4,0.291391180809774,1,0,3,0
1907,4736.0,web,140.59,128,7,0.2432709693452469,1,0,5,1
1908,2357.0,web,33.4,169,6,0.0169775644935821,0,0,2,0
1909,7952.0,android,39.83,111,7,0.2062672552784049,0,0,5,0
1910,5269.0,android,41.13,111,2,0.1992470230486484,0,0,1,1
1911,7233.0,web,125.69,165,6,0.169576032919143,0,0,7,0
1912,8863.0,web,28.36,76,5,0.1232793975247515,0,0,3,1
1913,5858.0,android,210.09,98,7,0.215002525002117,0,0,3,0
1914,6090.0,android,28.69,22,4,0.1079782720225985,0,0,1,0
1915,5829.0,android,81.13,80,2,0.1135651252575212,0,0,1,0
1916,1072.0,ios,73.74,57,4,0.2424292100431372,1,0,4,1
1917,3390.0,web,69.78,126,8,0.0985636922487865,0,0,6,0
1918,9146.0,android,102.91,89,7,0.1759185103616007,1,0,7,0
1919,6041.0,web,16.87,16,7,0.1218484612869433,1,0,3,1
1920,7127.0,web,11.43,79,4,0.1910509879046186,0,0,4,0
1921,6365.0,web,105.92,47,4,0.129102374741993,0,0,3,1
1922,5644.0,web,64.96,99,10,0.0275330196794153,0,0,3,1
1923,9366.0,android,37.28,163,6,0.2168068136858059,0,0,4,0
1924,6500.0,ios,74.52,134,4,0.090378099881379,0,1,4,0
1925,2541.0,web,22.92,94,6,0.0868196909396744,0,0,7,0
1926,5992.0,ios,140.75,78,7,0.1431853882257838,0,0,6,0
1927,8611.0,android,41.86,19,4,0.1669943818794628,0,0,7,0
1928,1570.0,web,22.71,51,8,0.2534591667206222,0,0,5,0
1929,1367.0,android,101.69,70,3,0.185623714544708,1,0,4,1
1930,6670.0,kiosk,120.8,60,4,0.1439124616487649,0,0,2,1
1931,9967.0,android,153.17,102,1,0.1508560454308838,0,0,5,0
1932,5090.0,android,154.04,154,4,0.1150145179573832,0,0,2,0
1933,6508.0,ios,61.6,152,6,0.2232178623816066,0,0,5,1
1934,1309.0,web,72.41,85,6,0.0,0,0,4,0
1935,3813.0,android,162.72,115,6,0.0844278785624558,0,0,1,0
1936,9361.0,web,48.71,149,4,0.161230900807489,0,0,1,0
1937,9242.0,android,63.87,17,6,0.2267453313999522,0,0,4,0
1938,2405.0,web,108.15,24,2,0.1987329299480856,0,0,7,0
1939,2570.0,android,65.12,92,4,0.0153277796761231,0,0,3,0
1940,5737.0,web,47.37,10,3,0.168408676863132,1,0,6,0
1941,9598.0,android,30.66,55,2,0.2121726396777374,0,0,4,0
1942,2173.0,android,90.1,147,10,0.1984239290686456,0,0,5,1
1943,6614.0,android,3.05,169,6,0.2115176979085364,0,0,1,0
1944,4975.0,android,27.76,77,7,0.2175232890783714,0,0,4,1
1945,7055.0,android,40.6,151,4,0.0437430659055837,0,0,5,0
1946,7274.0,android,59.36,148,3,0.1752195676944259,0,1,1,1
1947,8560.0,web,28.31,128,4,0.2522328555596213,0,1,4,1
1948,4721.0,android,138.12,130,3,0.0476947042001542,0,0,4,1
1949,4795.0,android,39.14,143,2,0.1626479756478515,1,0,3,0
1950,5288.0,android,69.45,119,5,0.1683586948244413,0,0,7,0
1951,9019.0,android,53.89,117,6,0.0936696562609546,0,0,1,0
1952,1914.0,android,48.66,139,6,0.2186045034694095,0,0,2,0
1953,8242.0,android,24.89,113,4,0.2776284426434935,0,0,2,1
1954,3500.0,web,167.21,177,6,0.2245858720725627,0,0,2,0
1955,8878.0,web,36.05,66,7,0.1765893095696804,0,0,5,0
1956,3824.0,ios,55.25,112,3,0.3556234763916098,0,0,5,0
1957,2799.0,web,58.73,50,5,0.3422335214398241,0,0,3,0
1958,4289.0,android,6.25,58,7,0.2873712889773664,0,0,1,1
1959,9484.0,web,158.32,114,6,0.2858984727400577,0,0,4,0
1960,5612.0,android,61.08,132,7,0.2928954008233365,0,0,5,0
1961,5172.0,web,81.01,65,4,0.0036571058388407,0,1,5,0
1962,5157.0,android,24.1,62,3,0.0365855254816965,0,0,3,0
1963,7291.0,android,118.04,148,3,0.1557073764363281,0,0,4,0
1964,6164.0,ios,23.95,30,9,0.2962448086550678,0,0,3,0
1965,4068.0,web,107.76,32,3,0.2187785635330556,1,0,3,0
1966,5451.0,web,37.08,129,5,0.2024586721547971,0,0,4,0
1967,2068.0,ios,94.72,9,5,0.2033992966247528,0,0,4,0
1968,8557.0,android,65.61,109,5,0.2119768391276661,0,0,6,1
1969,7789.0,android,107.45,49,3,0.1534581395934203,0,0,2,0
1970,6334.0,android,59.24,76,5,0.1902503274912588,0,0,2,0
1971,9478.0,web,136.47,104,6,0.2490357891557038,0,1,4,1
1972,1058.0,android,42.31,56,6,0.1725363860814135,0,0,7,0
1973,6849.0,ios,47.34,87,4,0.2198348676365523,0,1,5,0
1974,2073.0,android,89.94,158,8,0.2832535759037118,0,0,4,1
1975,2020.0,android,40.1,109,11,0.0,0,0,5,0
1976,9480.0,web,98.7,154,7,0.1125742423103973,1,0,1,0
1977,7741.0,web,27.78,7,6,0.1905715229379846,0,0,3,0
1978,5478.0,android,63.37,24,4,0.0214524672551232,0,0,2,0
1979,8095.0,android,52.63,63,5,0.2042241484210473,1,0,6,0
1980,4121.0,web,35.32,72,5,0.3523173574484108,1,0,4,0
1981,9950.0,android,120.75,78,9,0.2231883780832368,0,0,3,0
1982,5959.0,android,55.84,74,4,0.2208374438564977,0,0,3,1
1983,1119.0,web,62.65,166,6,0.2826202842690112,1,0,3,1
1984,7909.0,web,79.38,149,6,0.1972501121962974,0,0,1,0
1985,1879.0,ios,86.12,132,5,0.2216442629896941,0,0,3,0
1986,5389.0,android,13.95,142,5,0.1840532916252696,0,0,4,0
1987,3068.0,web,83.21,41,5,0.1566980481585382,0,0,2,0
1988,8216.0,android,34.72,80,5,0.0684610183207097,0,0,4,0
1989,5810.0,web,44.92,5,8,0.1314762678177319,0,0,5,0
1990,1817.0,web,71.76,16,4,0.1929996930377522,0,0,6,1
1991,7616.0,ios,19.02,105,7,0.0,1,0,2,0
1992,9663.0,android,124.99,81,4,0.2008082129712289,0,0,4,0
1993,3356.0,android,30.49,102,4,0.2069976143774124,0,0,3,1
1994,4589.0,web,95.26,145,7,0.1753224107418372,0,0,5,0
1995,2679.0,web,32.44,165,3,0.0906124460270003,1,0,2,0
1996,7523.0,android,64.64,65,3,0.1762387999173177,0,0,6,1
1997,4807.0,android,101.96,17,8,0.1135774583576236,0,0,5,0
1998,7915.0,ios,39.13,31,4,0.2193535457909328,0,0,7,0
1999,3764.0,web,33.41,91,7,0.2606267481218365,0,0,7,0
2000,9555.0,web,70.94,40,8,0.1099887381912248,0,0,3,0
2001,2835.0,android,98.29,146,8,0.2278680710229877,0,0,3,0
2002,3009.0,android,67.94,119,6,0.252850993914253,0,0,4,0
2003,2361.0,web,69.73,134,6,0.0586452669060789,0,0,3,0
2004,8211.0,ios,98.53,66,4,0.3394459772857214,0,0,4,0
2005,9944.0,ios,29.88,114,6,0.0992646598450277,0,0,4,0
2006,8378.0,web,15.81,24,7,0.3833977781052344,0,0,1,0
2007,3602.0,web,94.5,29,3,0.0930091800756799,0,0,4,0
2008,8062.0,ios,107.86,154,6,0.3061186243724088,0,0,4,0
2009,8889.0,ios,106.07,32,8,0.297259108913498,0,0,3,0
2010,3111.0,web,36.05,0,3,0.1422754375222753,0,0,5,0
2011,7453.0,android,45.54,130,9,0.1432351045077039,0,0,3,1
2012,8997.0,web,15.53,57,3,0.0807074637792569,0,0,7,1
2013,3202.0,android,89.41,82,2,0.2337699740479542,0,0,5,0
2014,3624.0,android,32.92,72,3,0.3325160778479561,0,0,3,0
2015,2075.0,android,91.85,87,5,0.0,0,1,1,0
2016,4882.0,web,60.69,37,7,0.1878353373090619,0,0,3,0
2017,7866.0,ios,18.24,179,6,0.3176130366067127,0,0,5,0
2018,1049.0,android,89.74,115,2,0.334730493731067,0,0,2,0
2019,8770.0,web,35.49,56,3,0.2259635151240423,0,0,1,1
2020,7362.0,web,18.88,81,4,0.1680774828787175,0,1,4,0
2021,2512.0,web,9.58,24,8,0.1578194142198594,0,0,4,0
2022,9126.0,web,91.38,39,0,0.2583989894952692,0,0,4,1
2023,1153.0,android,120.84,87,10,0.2032865729805254,0,0,4,0
2024,9882.0,android,22.03,68,8,0.2971058212105663,0,0,4,0
2025,7323.0,ios,23.31,91,4,0.3186559773776282,0,0,7,1
2026,1832.0,android,42.97,80,3,0.2624091646914755,0,1,3,0
2027,2898.0,web,68.58,34,9,0.2598413102856726,0,1,1,0
2028,4004.0,web,52.26,60,2,0.0958043771659247,0,0,5,0
2029,2894.0,web,152.32,2,6,0.1428909572481306,0,1,7,1
2030,6141.0,android,51.7,158,5,0.2204896434586717,1,1,6,0
2031,7101.0,web,49.12,132,11,0.0,0,0,2,1
2032,7358.0,web,18.55,35,8,0.2050876041953621,1,0,1,1
2033,7260.0,android,176.32,7,2,0.1475400713257595,0,0,6,0
2034,6956.0,android,59.03,95,2,0.3528549903299993,0,0,4,0
2035,5946.0,web,39.13,142,4,0.2872878372979043,0,0,6,1
2036,5485.0,web,60.56,118,4,0.2009054422275224,0,0,7,0
2037,6447.0,android,152.66,69,2,0.1805220737482967,0,0,5,0
2038,1544.0,android,139.64,74,5,0.1271786533531075,0,0,5,1
2039,4254.0,web,20.16,86,3,0.1743720289766841,0,0,4,0
2040,2615.0,android,20.01,56,9,0.0753259867028653,1,0,5,0
2041,4005.0,android,104.54,120,3,0.2380746393010309,0,0,6,1
2042,5405.0,android,149.59,177,3,0.4067733356925394,1,0,1,1
2043,4694.0,android,119.51,51,2,0.2040569474059382,0,0,5,0
2044,7827.0,android,196.52,112,5,0.2069476446097604,0,0,6,0
2045,3795.0,web,96.55,11,8,0.2647954347524116,0,1,3,1
2046,7888.0,web,63.05,107,3,0.2176789832513406,0,0,2,0
2047,5198.0,ios,15.7,31,7,0.2282925152918119,0,0,1,0
2048,1365.0,web,52.9,135,4,0.1739278497653584,0,0,5,0
2049,9493.0,android,18.65,54,11,0.0822294890050567,0,0,2,0
2050,7102.0,android,165.66,7,3,0.1962762411954436,0,0,4,0
2051,4342.0,android,98.88,85,9,0.1162513596276043,0,0,2,0
2052,9008.0,android,47.2,2,3,0.1426076574752928,0,0,1,0
2053,4900.0,kiosk,39.28,107,5,0.1066606788142977,0,0,6,1
2054,3239.0,web,101.99,53,4,0.1704074853228697,0,0,1,0
2055,5149.0,android,132.45,5,5,0.2491308595147585,0,1,6,1
2056,6166.0,web,30.36,29,9,0.3101735803229736,1,0,5,0
2057,5391.0,web,13.05,70,2,0.1314507771570828,0,0,5,0
2058,8628.0,android,40.45,164,8,0.2667120160276252,0,0,2,0
2059,2296.0,web,67.87,64,5,0.1442532059532911,0,0,5,1
2060,3813.0,android,97.6,80,8,0.2845473377507874,0,0,1,0
2061,4097.0,ios,49.99,33,4,0.1511890395035773,0,0,7,0
2062,1677.0,web,216.36,77,4,0.2443677709462922,0,0,7,1
2063,2890.0,web,25.53,91,1,0.1171653626717739,0,0,6,0
2064,9461.0,android,68.97,152,7,0.2792569388892277,0,0,2,0
2065,3949.0,android,64.48,54,6,0.0,0,0,7,1
2066,6882.0,android,77.18,36,5,0.1906672902103881,1,0,6,0
2067,6405.0,android,89.04,17,6,0.2507672695267932,0,0,7,0
2068,3482.0,ios,68.13,108,4,0.2857070994600229,0,0,6,0
2069,4819.0,web,10.64,126,6,0.157220170444749,0,0,6,0
2070,7822.0,android,53.56,145,3,0.0423414653744489,0,0,6,0
2071,8387.0,web,76.44,73,5,0.1898429040752699,0,0,3,0
2072,6169.0,web,87.17,14,4,0.156249513835294,0,0,1,0
2073,8003.0,kiosk,192.58,166,5,0.2077645053523817,0,0,6,0
2074,6911.0,web,150.23,30,5,0.1487790715961777,0,0,7,1
2075,2233.0,web,116.46,99,6,0.3203222889428345,0,0,4,0
2076,5440.0,android,58.9,120,2,0.0,0,0,5,1
2077,3041.0,web,94.58,136,4,0.1097003033131363,0,0,3,0
2078,9362.0,android,16.66,34,3,0.1549552592253317,0,0,3,0
2079,5366.0,android,151.4,178,7,0.1446439528368992,0,0,3,1
2080,6864.0,android,59.96,36,5,0.2148219344640861,0,0,7,1
2081,2805.0,android,107.25,98,2,0.3564730720591463,0,0,2,0
2082,7279.0,android,83.03,130,5,0.2760237293918179,0,0,3,0
2083,3770.0,ios,28.21,156,3,0.2252448022088608,1,0,4,0
2084,8596.0,web,68.17,71,6,0.0708779509301588,0,0,3,0
2085,9769.0,web,34.86,71,6,0.2485675407776996,0,0,7,1
2086,7054.0,web,145.87,166,6,0.1553605690851078,0,0,7,0
2087,8160.0,android,23.92,102,3,0.156512206641926,0,0,7,0
2088,2864.0,web,88.78,153,5,0.229328497452941,0,0,3,1
2089,3803.0,android,92.31,72,4,0.1593195214085686,1,0,5,1
2090,1579.0,web,91.94,156,7,0.0858969695767237,0,0,1,0
2091,8089.0,web,67.24,4,4,0.2836130291987535,0,0,7,1
2092,5846.0,web,36.05,57,6,0.2789250835770567,1,0,5,0
2093,9812.0,android,30.96,151,9,0.0393282432893278,0,0,3,0
2094,4827.0,ios,40.9,50,5,0.1063537939569725,0,0,3,0
2095,2191.0,web,98.44,142,5,0.1702526655215686,0,0,6,0
2096,8428.0,android,102.53,7,1,0.0,0,0,3,0
2097,8283.0,ios,130.49,32,3,0.1989788120655789,0,1,3,1
2098,2084.0,ios,39.35,55,4,0.1075178960832071,0,1,3,1
2099,6042.0,web,49.66,52,7,0.2562090583313827,0,1,2,0
2100,3576.0,android,150.1,109,8,0.3120118887631985,0,0,2,0
2101,7144.0,android,70.34,84,6,0.1357683399765332,0,0,5,0
2102,1320.0,web,53.23,55,5,0.0040348661188318,0,0,5,0
2103,8317.0,web,140.37,121,3,0.019884615965483,0,0,6,0
2104,5349.0,web,225.16,110,5,0.261153725499582,0,0,6,0
2105,7903.0,android,125.21,106,4,0.1247326249321915,0,0,4,0
2106,8747.0,web,67.48,26,8,0.2828253435419059,0,0,4,0
2107,7024.0,android,103.73,94,8,0.0986335199877135,0,0,4,0
2108,7162.0,web,59.92,131,6,0.2662740986879795,0,1,6,0
2109,5525.0,android,73.81,107,4,0.1003384893421537,0,0,3,0
2110,7227.0,android,204.02,84,5,0.4734549242930405,0,0,5,0
2111,3088.0,ios,85.42,84,6,0.0,0,0,6,0
2112,3252.0,android,247.43,77,6,0.3706442783337709,0,0,3,0
2113,3960.0,android,59.74,47,4,0.4439706255338487,0,0,5,0
2114,8932.0,ios,46.17,27,5,0.0419633558921543,0,0,5,0
2115,4810.0,android,120.71,114,8,0.2581304538000263,0,0,7,1
2116,2159.0,web,91.99,110,6,0.1867948766790869,0,0,1,0
2117,8966.0,web,68.69,41,7,0.1334074923911882,0,0,1,0
2118,1526.0,android,47.88,141,3,0.0172554772376826,0,0,4,1
2119,3603.0,android,30.74,103,4,0.1518010676396169,0,1,1,0
2120,2926.0,android,108.72,84,2,0.1475079672264953,0,0,4,1
2121,9433.0,android,181.1,120,7,0.1189983660894627,0,0,6,0
2122,5502.0,android,44.21,24,8,0.3746723438416257,0,0,2,0
2123,7568.0,android,30.04,9,4,0.3114026565594154,0,0,3,0
2124,8887.0,android,58.73,77,10,0.1423802765201604,0,0,3,0
2125,7277.0,web,36.32,135,5,0.1676734228940474,0,0,6,1
2126,3212.0,web,28.73,61,1,0.1748327518488946,0,0,6,1
2127,7518.0,android,80.83,169,3,0.1447987412183125,0,0,4,0
2128,8991.0,android,26.56,105,4,0.2195147991285231,0,0,1,0
2129,1537.0,web,62.13,16,4,0.2075402416154724,0,0,7,0
2130,1535.0,web,94.82,93,11,0.1582620680744161,1,0,5,1
2131,7222.0,web,207.26,22,3,0.1232340042485337,0,0,5,0
2132,8306.0,web,48.71,104,6,0.1753441808815733,0,0,1,0
2133,2377.0,android,97.89,13,3,0.0488290931528283,0,0,6,0
2134,2223.0,android,53.35,42,6,0.09464477755325,1,0,4,0
2135,5025.0,android,45.49,179,4,0.153897227273531,1,0,7,1
2136,1260.0,android,75.45,29,7,0.2197153464184574,0,0,1,0
2137,4825.0,android,56.05,70,5,0.1189272698263579,0,0,2,1
2138,5672.0,ios,154.84,176,1,0.1048703526476696,0,0,3,1
2139,9661.0,android,81.9,57,4,0.2582658563025827,0,0,2,0
2140,2752.0,web,52.01,155,7,0.1874655575015987,0,0,6,0
2141,1001.0,android,113.08,7,7,0.2966685511316398,0,0,1,0
2142,8023.0,android,45.59,170,9,0.1622448362502297,0,0,6,0
2143,7885.0,web,77.8,24,2,0.2808627408990446,0,0,5,0
2144,3119.0,web,149.13,6,8,0.2047168581905783,0,0,4,1
2145,9288.0,web,136.97,136,6,0.1928228873557167,0,1,1,0
2146,8322.0,ios,116.68,54,3,0.0,0,0,3,0
2147,3085.0,web,58.09,164,5,0.0628800885138658,0,0,1,0
2148,6847.0,web,143.43,43,4,0.0792081928691204,0,0,5,0
2149,4466.0,web,42.13,53,4,0.3609095669388678,0,0,1,0
2150,9377.0,web,50.82,163,3,0.2743779646360764,0,0,5,1
2151,2443.0,web,21.62,58,8,0.175696198390876,0,0,7,0
2152,5901.0,web,47.43,68,4,0.1186312587475997,1,0,6,0
2153,2267.0,kiosk,183.95,178,2,0.2831534397272106,0,0,6,1
2154,3391.0,web,35.73,111,6,0.1380938608842031,0,0,4,1
2155,8708.0,android,131.88,134,2,0.2071346636610063,0,0,2,0
2156,8552.0,android,76.46,143,4,0.1743410557914342,1,1,2,1
2157,2346.0,web,49.65,37,6,0.1907588512611439,0,0,4,0
2158,6983.0,web,53.05,22,6,0.1206555454838296,0,0,2,0
2159,9593.0,ios,71.29,31,3,0.1199712862503214,0,0,4,1
2160,7203.0,web,95.64,157,6,0.433326457168859,0,0,6,1
2161,3058.0,web,53.68,20,2,0.1953084363481766,0,0,1,1
2162,4761.0,web,155.23,37,4,0.068440403500089,1,1,7,0
2163,6130.0,web,34.15,57,3,0.2331415412188699,0,0,4,0
2164,7983.0,android,77.2,170,5,0.1305111273364043,0,0,4,0
2165,6322.0,web,87.59,57,2,0.034066762916222,0,0,2,0
2166,4108.0,android,94.01,25,9,0.2992736447827529,0,0,6,0
2167,9995.0,web,159.54,89,4,0.250718098863479,0,0,1,1
2168,6678.0,web,80.5,155,1,0.2697272297391762,0,0,3,1
2169,8762.0,android,71.44,129,3,0.1330186402965555,0,0,3,0
2170,9519.0,android,51.12,70,8,0.1891465849727411,0,0,3,0
2171,7313.0,android,51.14,92,4,0.1377161099991923,0,0,3,0
2172,5395.0,web,42.18,24,3,0.1752456844592154,0,0,6,0
2173,2697.0,web,46.56,54,0,0.2759198065082685,1,0,4,1
2174,5387.0,web,97.36,44,3,0.0,0,0,4,1
2175,6415.0,web,118.2,116,5,0.3191042823140141,0,0,3,0
2176,1482.0,android,67.0,156,9,0.1462941204353366,0,1,5,0
2177,1866.0,web,114.12,26,6,0.3032699341957751,0,0,1,0
2178,2480.0,ios,57.01,171,5,0.2466179906554823,0,0,7,0
2179,2758.0,ios,230.13,56,5,0.2180050190899165,1,0,7,0
2180,5333.0,web,38.09,64,4,0.4685719590292517,0,0,7,0
2181,7319.0,kiosk,76.44,178,9,0.2056296409318198,0,0,2,0
2182,7557.0,web,15.31,40,6,0.2418490543843076,0,0,4,1
2183,1548.0,web,17.21,42,5,0.2654880960998421,1,0,1,1
2184,3499.0,ios,115.29,120,4,0.2392906133236636,1,1,1,1
2185,3826.0,web,44.97,96,4,0.0965746600570933,1,0,1,1
2186,6336.0,android,26.88,109,7,0.0781834448457108,0,0,1,0
2187,1142.0,android,135.7,48,4,0.3369060704075932,1,0,2,0
2188,6738.0,android,98.17,169,7,0.275269266889703,0,0,1,0
2189,3489.0,android,8.47,154,5,0.3063007899039477,0,0,3,0
2190,6892.0,android,170.48,139,5,0.1630934399687078,0,0,5,1
2191,7105.0,android,74.62,88,4,0.0277283180499682,0,0,4,0
2192,4518.0,web,145.71,131,5,0.2421112332390781,0,0,3,0
2193,5020.0,web,118.41,116,8,0.1662576533171013,0,0,6,1
2194,8073.0,web,63.07,62,10,0.2056988028801522,0,0,1,0
2195,8849.0,ios,18.15,7,6,0.0922125830956291,0,0,5,0
2196,1166.0,web,88.49,55,3,0.3246194128905665,0,0,6,0
2197,5493.0,web,33.34,97,1,0.0869728130627594,0,0,5,0
2198,1782.0,ios,29.15,20,1,0.1623416298224658,0,0,7,0
2199,3073.0,web,139.41,85,8,0.3054173905342335,0,0,7,1
2200,6961.0,android,58.75,72,3,0.1158535777507511,0,0,5,0
2201,8546.0,web,57.61,119,2,0.1103185463229046,1,0,4,1
2202,9343.0,web,45.98,62,9,0.3483805594311613,0,0,5,0
2203,4650.0,ios,31.52,55,7,0.0872880564335394,0,0,6,0
2204,1211.0,web,42.76,63,4,0.2603880286022414,0,0,2,1
2205,5326.0,ios,60.77,27,2,0.1678903615448157,0,0,7,1
2206,8335.0,android,78.8,137,8,0.2389598343481716,0,0,1,1
2207,5204.0,web,30.79,124,5,0.173504972488941,0,0,2,1
2208,3357.0,web,32.03,43,8,0.1530657141878681,0,1,4,1
2209,9803.0,web,101.32,40,0,0.3181417495791702,0,0,1,0
2210,9794.0,web,43.55,41,2,0.1334744181547031,0,0,2,0
2211,8594.0,web,23.76,155,3,0.0524545938055947,1,0,3,1
2212,5388.0,android,34.85,59,4,0.1364887636277721,0,0,6,0
2213,7628.0,web,122.01,60,6,0.0583577134111242,0,0,5,1
2214,2053.0,web,89.24,99,7,0.3492094299746337,0,0,1,1
2215,5876.0,web,73.99,136,0,0.318028899021693,0,0,2,1
2216,9746.0,web,159.95,95,4,0.0772123195982912,0,0,3,0
2217,8457.0,ios,90.81,107,2,0.4099565376861018,0,0,3,0
2218,1655.0,web,53.85,111,5,0.5185870804881509,0,0,5,0
2219,9628.0,ios,28.97,34,5,0.1913115303645389,0,0,5,0
2220,1957.0,ios,122.59,56,3,0.1764994674152903,0,0,6,0
2221,4453.0,android,91.77,98,5,0.2825880486192562,0,0,3,0
2222,8740.0,web,31.24,177,5,0.1003259144255176,0,1,3,0
2223,9760.0,android,90.38,40,4,0.1935686677633694,0,0,4,0
2224,4670.0,web,121.05,104,6,0.2309561532344669,0,0,5,1
2225,2251.0,web,57.92,141,2,0.0934148527268296,0,0,1,0
2226,4882.0,web,90.74,156,6,0.2360353313176511,0,0,7,0
2227,3347.0,web,25.31,69,7,0.1090779838804582,1,0,4,0
2228,7817.0,web,69.52,179,5,0.2669085834189455,0,0,3,0
2229,1338.0,web,27.4,74,6,0.313775369758318,0,0,6,0
2230,9574.0,web,75.65,109,5,0.0255253557461676,0,0,2,1
2231,2531.0,ios,40.77,176,6,0.0,0,0,3,1
2232,5011.0,android,21.56,123,4,0.1299212281020535,0,0,5,1
2233,1239.0,ios,27.31,35,8,0.1354225874833773,0,0,4,0
2234,9945.0,web,134.96,39,14,0.1754287325066487,0,0,4,0
2235,1382.0,android,93.68,15,2,0.3122406576986032,0,0,3,0
2236,6699.0,web,24.81,127,3,0.1473570067581103,0,0,6,0
2237,7878.0,android,40.5,50,3,0.3111797942671352,0,0,5,1
2238,7079.0,kiosk,38.73,56,4,0.0236584884112925,0,0,3,1
2239,4096.0,web,118.48,125,5,0.0678189149405765,0,0,1,0
